instance,time_min_1,time_max_1,time_mean_1,time_median_1,time_std_1,time_q1_1,time_q3_1,avg_rss12_min_1,avg_rss12_max_1,avg_rss12_mean_1,avg_rss12_median_1,avg_rss12_std_1,avg_rss12_q1_1,avg_rss12_q3_1,var_rss12_min_1,var_rss12_max_1,var_rss12_mean_1,var_rss12_median_1,var_rss12_std_1,var_rss12_q1_1,var_rss12_q3_1,avg_rss13_min_1,avg_rss13_max_1,avg_rss13_mean_1,avg_rss13_median_1,avg_rss13_std_1,avg_rss13_q1_1,avg_rss13_q3_1,var_rss13_min_1,var_rss13_max_1,var_rss13_mean_1,var_rss13_median_1,var_rss13_std_1,var_rss13_q1_1,var_rss13_q3_1,avg_rss23_min_1,avg_rss23_max_1,avg_rss23_mean_1,avg_rss23_median_1,avg_rss23_std_1,avg_rss23_q1_1,avg_rss23_q3_1,var_rss23_min_1,var_rss23_max_1,var_rss23_mean_1,var_rss23_median_1,var_rss23_std_1,var_rss23_q1_1,var_rss23_q3_1,time_min_2,time_max_2,time_mean_2,time_median_2,time_std_2,time_q1_2,time_q3_2,avg_rss12_min_2,avg_rss12_max_2,avg_rss12_mean_2,avg_rss12_median_2,avg_rss12_std_2,avg_rss12_q1_2,avg_rss12_q3_2,var_rss12_min_2,var_rss12_max_2,var_rss12_mean_2,var_rss12_median_2,var_rss12_std_2,var_rss12_q1_2,var_rss12_q3_2,avg_rss13_min_2,avg_rss13_max_2,avg_rss13_mean_2,avg_rss13_median_2,avg_rss13_std_2,avg_rss13_q1_2,avg_rss13_q3_2,var_rss13_min_2,var_rss13_max_2,var_rss13_mean_2,var_rss13_median_2,var_rss13_std_2,var_rss13_q1_2,var_rss13_q3_2,avg_rss23_min_2,avg_rss23_max_2,avg_rss23_mean_2,avg_rss23_median_2,avg_rss23_std_2,avg_rss23_q1_2,avg_rss23_q3_2,var_rss23_min_2,var_rss23_max_2,var_rss23_mean_2,var_rss23_median_2,var_rss23_std_2,var_rss23_q1_2,var_rss23_q3_2
standing_dataset11.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,38.25,45.67,43.47220833333334,44.5,1.8717464322384114,42.0,45.0,0.0,1.3,0.34004166666666663,0.43,0.3146618527836227,0.0,0.5,1.0,21.0,15.377999999999998,16.1,3.8795203956159323,12.5,18.0625,0.0,3.3,0.5440416666666666,0.43,0.5572551016041835,0.0,0.71,2.67,21.0,15.079041666666667,15.25,3.3887124395947037,13.5,17.67,0.0,5.7,0.8236666666666667,0.82,0.6566790607967402,0.47,1.09,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,37.0,48.25,41.561708333333335,41.585,2.0722240463482438,40.25,42.5,0.0,2.12,0.5413333333333333,0.5,0.3527367605201111,0.43,0.82,2.0,21.75,11.059458333333335,10.71,4.514204816273171,8.1875,14.0,0.0,5.61,1.0558333333333334,0.83,1.030246397173457,0.43,1.3,1.0,21.0,14.200458333333334,14.75,3.7863292742792316,11.9375,17.0625,0.0,6.85,1.1311666666666667,0.87,0.9872349292623086,0.5,1.3
standing_dataset12.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,38.33,45.25,42.584041666666664,42.5,1.2767030775649792,42.0,43.33,0.0,2.6,0.37174999999999997,0.47,0.3399709852815874,0.0,0.5,4.0,17.67,12.586708333333332,12.33,1.7579672204747985,12.0,13.5,0.0,4.11,0.4817083333333333,0.47,0.5225793384076293,0.0,0.7374999999999999,9.33,20.0,14.927291666666665,14.75,1.7402882179677084,14.0,16.25,0.0,2.36,0.7826666666666667,0.83,0.3837680144161169,0.47,1.0,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.25,45.5,43.334666666666664,43.75,1.607543121937601,42.25,44.5,0.0,1.22,0.33399999999999996,0.47,0.2827879063892231,0.0,0.5,0.0,22.0,10.974166666666667,12.0,3.719309430376678,9.0,13.0,0.0,4.72,0.6466666666666666,0.47,0.725364659250014,0.0,0.83,0.0,20.25,14.96475,15.5,3.398294538563915,14.5,17.0,0.0,4.0,0.7142916666666667,0.71,0.5242330889949836,0.43,0.8875
standing_dataset13.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,37.25,47.33,43.43745833333334,44.125,1.8055104882730226,42.0,44.75,0.0,1.8,0.3931666666666666,0.47,0.34446935841797144,0.0,0.5,0.0,21.0,10.915041666666665,12.0,4.258625267023451,8.125,14.33,0.0,5.15,0.6512916666666667,0.47,0.7718783895562104,0.0,0.87,0.0,18.33,13.46725,14.0,3.483612699124287,12.5,15.33,0.0,3.77,0.7568749999999999,0.71,0.5581463228476322,0.43,1.0,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.0,45.0,41.91170833333333,41.67,2.6307831530295096,39.5,44.75,0.0,2.17,0.4451666666666666,0.47,0.3883758560409691,0.0,0.5,5.75,21.0,13.306375000000001,13.33,2.0622018433481077,12.0,14.5,0.0,5.56,0.4837083333333333,0.43,0.648155715547755,0.0,0.5,2.0,19.67,15.027666666666667,15.125,2.806947996589099,13.0,17.75,0.0,3.74,0.6472083333333333,0.5,0.5701915963930214,0.43,0.87
standing_dataset14.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,37.0,45.33,42.08475,43.125,2.684461293723566,39.5,45.0,0.0,2.83,0.3130833333333333,0.43,0.34141078833113764,0.0,0.5,0.0,18.75,12.207041666666667,12.45,3.9647240338932233,10.0,15.0,0.0,3.34,0.559375,0.47,0.5567734662394871,0.0,0.83,2.0,23.25,17.854041666666664,18.0,3.1215344647994123,16.5,20.25,0.0,3.67,0.574375,0.485,0.5475898185457797,0.43,0.83,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.25,45.75,44.29029166666667,45.0,1.6575210903426105,44.5,45.0,0.0,1.5,0.2294583333333333,0.0,0.3093866888925393,0.0,0.47,3.0,22.75,13.249166666666667,13.0,3.6706022628748842,11.5,15.25,0.0,3.74,0.7260416666666667,0.47,0.7691563007156319,0.0,0.94,5.33,24.0,18.54883333333333,19.125,3.9236369572403382,16.1875,21.5,0.0,3.83,0.7165416666666667,0.5,0.5767380600676147,0.43,0.87
standing_dataset15.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,36.0,46.25,43.413041666666665,45.0,2.579221684590894,42.0,45.0,0.0,1.3,0.24516666666666667,0.0,0.32089453961629755,0.0,0.5,3.0,21.0,11.888875,12.0,2.954362590764433,10.4375,13.0,0.0,5.54,0.742875,0.5,0.8098145781854429,0.0,1.0,1.0,21.0,11.643541666666666,11.75,3.8564725298209876,9.5,14.25,0.0,4.72,1.179375,0.94,0.8914225668605957,0.5,1.5,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,37.75,47.33,45.46933333333333,45.75,1.7031061003028816,45.0,46.5,0.0,4.5,0.44804166666666667,0.47,0.3638725714640894,0.43,0.5,5.0,18.5,14.823666666666668,15.0,2.0959848255387943,13.75,16.0,0.0,4.19,0.5482916666666665,0.47,0.5956089306448391,0.0,0.7324999999999999,2.33,21.0,13.579541666666668,13.5,2.5538190760631205,12.1875,15.25,0.0,5.91,1.1307916666666666,1.0,0.7870534437151577,0.5,1.48
standing_dataset4.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,30.0,44.5,41.371,41.75,2.0678242994348754,40.75,42.3725,0.0,2.55,0.512625,0.5,0.38425927797300263,0.43,0.83,4.5,21.25,18.40954166666667,19.0,3.0119988169426444,18.0,20.5,0.0,4.0,0.4691666666666666,0.43,0.6115480130146955,0.0,0.5,1.0,18.67,12.611291666666666,12.75,2.726074329189116,11.31,14.5,0.0,4.44,0.8779166666666668,0.83,0.6740213842222582,0.47,1.09,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,33.75,46.67,43.92604166666667,45.0,1.9777172653332484,43.5,45.0,0.0,2.95,0.29304166666666664,0.0,0.41212801198643234,0.0,0.5,3.0,21.0,17.84904166666667,18.25,2.6432442814838777,18.0,19.0,0.0,7.5,0.46679166666666666,0.43,0.7540303640640446,0.0,0.5,2.5,20.75,11.509541666666667,12.0,3.4147863827669447,9.33,13.67,0.0,4.64,0.9567916666666668,0.83,0.7400389336135559,0.47,1.22
standing_dataset5.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,36.0,46.75,44.11629166666667,45.0,1.9318052864951363,44.33,45.0,0.0,1.79,0.3133333333333334,0.43,0.347021453067226,0.0,0.5,9.0,21.0,17.60125,18.0,2.478316990250978,16.0,19.69,0.0,6.02,0.4215416666666666,0.43,0.6467416072878118,0.0,0.5,1.0,19.5,12.298333333333336,12.25,3.436700048334481,9.9375,14.8125,0.0,6.18,0.925625,0.83,0.756773596289978,0.47,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.0,47.5,43.323750000000004,45.0,2.7015353852022743,41.6275,45.0,0.0,1.92,0.4200833333333333,0.44999999999999996,0.39143538384032456,0.0,0.71,6.67,20.25,16.419291666666666,17.5,2.8001858417369174,15.25,18.0,0.0,5.31,0.6671250000000001,0.47,0.8096689556283687,0.0,0.84,3.0,20.25,14.098208333333332,14.5,2.8567644354987607,12.5,15.8125,0.0,5.72,1.1537499999999998,0.83,1.0384090896655327,0.5,1.3
standing_dataset6.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,34.5,46.33,44.29629166666667,45.0,1.9104785608839538,44.75,45.0,0.0,2.12,0.2559166666666667,0.0,0.4049115043918719,0.0,0.47,7.0,21.0,17.888375,18.25,1.9630924437499966,18.0,19.0,0.0,5.54,0.6182916666666666,0.47,0.7005961734579265,0.0,0.83,1.0,18.5,13.505875,13.875,2.8546123614906103,12.25,15.5,0.0,4.32,0.9653750000000001,0.83,0.7348819810293805,0.5,1.22,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,37.5,47.75,44.646,45.0,1.5999134872444405,45.0,45.33,0.0,2.18,0.3250416666666666,0.43,0.37653352873799817,0.0,0.5,5.0,21.33,18.008708333333335,18.67,2.9582158893941273,18.0,19.75,0.0,4.44,0.5142083333333333,0.43,0.6960245732711038,0.0,0.5,3.33,19.67,12.914291666666665,12.75,2.3015055575855605,12.0,13.8125,0.0,4.32,0.8893749999999999,0.83,0.7739939875143305,0.43,1.12
standing_dataset7.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,35.5,47.0,45.059999999999995,45.33,1.3064139849220844,45.0,45.542500000000004,0.0,4.5,0.41724999999999995,0.47,0.49069077584564397,0.0,0.5,3.0,21.0,17.66033333333333,18.25,3.3078344963972364,16.9375,19.75,0.0,3.5,0.552875,0.43,0.6133939607150258,0.0,0.71,3.0,21.0,14.245083333333332,14.0,2.6494762047850555,12.6275,16.0,0.0,3.0,0.8543333333333333,0.83,0.5028116501788275,0.47,1.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,37.75,48.0,47.389874999999996,48.0,1.2959933388621254,47.5,48.0,0.0,3.35,0.2074583333333333,0.0,0.4097730549916895,0.0,0.43,0.0,20.0,12.403041666666667,12.0,3.5174766521277565,10.67,14.0,0.0,5.12,0.6441250000000001,0.47,0.7351032134163202,0.0,0.83,2.5,17.75,12.542958333333331,12.67,2.946893420467938,10.75,15.0,0.0,6.0,0.9108333333333333,0.83,0.7983123692445764,0.47,1.22
standing_dataset8.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,41.25,48.0,47.50716666666667,47.5,0.5554752969804828,47.5,47.75,0.0,2.59,0.4288333333333333,0.5,0.24208532701416569,0.43,0.5,6.5,21.0,16.61970833333333,18.0,3.1533201283087675,16.4575,18.25,0.0,5.36,0.5319999999999999,0.43,0.666364014634644,0.0,0.71,2.67,18.25,11.706416666666666,12.0,2.822667560964667,10.0,13.67,0.0,6.58,1.0795000000000001,0.83,0.9127210691114782,0.47,1.3,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,29.75,48.0,46.35725,47.5,2.3944983686567842,45.5,47.75,0.0,4.6,0.43050000000000005,0.47,0.45891329972737405,0.0,0.5,7.5,20.33,17.076,17.75,1.9043837148362022,16.25,18.0,0.0,6.52,0.5388749999999999,0.43,0.7559596446735763,0.0,0.71,4.5,21.25,14.857333333333335,15.25,2.5848941736343654,13.67,16.5,0.0,5.46,0.90275,0.83,0.781951045462566,0.47,1.0
standing_dataset9.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,45.0,47.67,46.01379166666667,46.0,0.5595922979549982,45.5,46.5,0.0,1.0,0.4633749999999999,0.5,0.22735403971559423,0.43,0.5,15.0,19.75,17.69316666666667,18.0,1.0005898121719121,17.33,18.25,0.0,1.3,0.37554166666666666,0.43,0.3203366041066109,0.0,0.5,6.67,18.0,13.206958333333334,13.25,1.7339731346238392,12.25,14.25,0.0,4.06,0.7634166666666666,0.82,0.42320600939600195,0.47,0.955,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,36.33,47.0,44.78545833333333,45.0,1.5661789350509163,44.5,45.75,0.0,1.66,0.4569166666666666,0.5,0.30604818747307677,0.43,0.5,1.5,21.25,17.649625,18.0,2.2540665716378037,17.5,18.67,0.0,4.11,0.5070833333333333,0.43,0.5874228968317649,0.0,0.5,1.0,19.75,11.650125000000001,12.25,4.30151983617903,9.0,14.8125,0.0,4.5,0.8267916666666667,0.82,0.5690922215223313,0.47,1.0975000000000001
walking_dataset10.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,22.5,43.75,33.907291666666666,34.5,4.706766467714031,30.5,37.0625,0.0,13.5,4.6198749999999995,4.5,2.520206750984596,2.5875,6.21,8.0,24.0,15.170666666666667,15.125,3.1252092552161828,13.0,17.25,0.0,8.58,3.2849999999999997,3.135,1.7055336408291686,2.0,4.4925,7.0,24.25,15.621125,15.585,3.154241454144192,13.75,18.0,0.0,8.32,3.454333333333333,3.34,1.6422521291067202,2.18,4.5,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,21.5,51.25,34.59975,35.625,5.130958400159435,31.31,38.269999999999996,0.0,13.55,4.295916666666667,3.96,2.229285384689203,2.77,5.505000000000001,6.5,23.75,15.321916666666668,15.25,2.778303527884517,13.5,17.25,0.0,9.5,3.2732916666666663,3.06,1.8080418731131631,2.05,4.3375,7.0,23.25,15.811041666666664,15.75,3.0690359775664446,14.0,18.0,0.0,8.08,3.547166666666667,3.27,1.7363895412288364,2.225,4.64
walking_dataset11.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,19.5,45.0,33.3345,34.0,4.864267476540875,29.9375,36.8125,0.0,11.78,4.408083333333334,4.195,2.1916258408745066,2.8675,5.87,7.33,22.75,15.445333333333334,15.33,2.8950461807869123,13.4575,17.3125,0.0,8.79,3.2714166666666666,3.175,1.6385940598743653,2.1500000000000004,4.195,8.0,25.0,16.028333333333332,16.0,3.3289964286887153,13.73,18.25,0.0,8.29,3.2291666666666665,3.11,1.6338954389909885,2.06,4.245,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,22.25,45.33,33.83925,34.5,4.402702231300681,30.73,37.0,0.0,14.67,4.745041666666666,4.32,2.6886000071159506,3.0375,6.45,7.5,23.25,15.190374999999998,15.29,3.032568126639257,13.0,17.27,0.0,9.0,3.1830416666666665,3.08,1.6517075502634304,1.92,4.32,6.33,23.33,15.755958333333334,15.875,3.2256545715452165,13.73,18.0625,0.43,8.32,3.2902916666666666,3.1550000000000002,1.6425905347744323,2.05,4.452500000000001
walking_dataset12.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,20.33,44.5,34.03675,34.415,4.862717717919339,30.75,37.75,0.0,13.47,4.778291666666666,4.03,2.7569684434653743,2.86,6.505000000000001,6.25,22.0,15.177083333333334,15.25,2.7494052071412747,13.4575,17.0,0.43,9.0,3.3940833333333336,3.255,1.511384572631628,2.28,4.5,6.25,22.75,15.580541666666667,16.0,3.076680996885641,13.33,17.75,0.47,8.41,3.5437083333333335,3.255,1.6995465076299685,2.28,4.79,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,19.75,45.5,34.60874999999999,35.5,4.611762328094688,31.1875,38.25,0.0,12.5,4.134375,3.74,2.3824809427796763,2.4375,5.4174999999999995,7.0,22.25,15.242458333333335,15.25,2.6659510885605577,13.5,17.0,0.0,7.46,3.160375,2.95,1.4762478708000453,2.12,4.06,6.33,23.25,15.520375,15.75,3.1557366191390246,13.5,17.75,0.0,9.67,3.321416666666667,3.1550000000000002,1.7547114177898948,2.05,4.395
walking_dataset13.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,19.5,43.33,34.033874999999995,35.0,4.74883279354429,30.9375,37.5,0.0,12.47,4.574624999999999,4.470000000000001,2.386816364820511,2.75,6.029999999999999,7.0,22.67,15.340416666666666,15.25,2.8036571045194205,13.5,17.25,0.0,8.34,3.0254166666666666,2.755,1.685069927249971,1.7225,4.24,7.0,22.75,16.300666666666665,16.29,2.8765063396805197,14.4575,18.5,0.0,10.0,3.244041666666667,2.98,1.616389211049499,2.1500000000000004,4.15,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,20.25,46.0,35.05858333333333,35.875,4.870470938186801,31.75,38.33,0.0,12.28,4.169291666666667,3.88,2.3110989265420656,2.4875000000000003,5.5875,7.67,22.5,15.031041666666665,15.0,2.6960564098198234,13.0,17.0,0.0,8.22,3.0319583333333338,2.87,1.6415366017638948,1.8,3.9775,7.0,21.33,15.218416666666666,15.0,2.654605273806677,13.67,17.25,0.0,8.64,3.4322083333333335,3.255,1.687523740059348,2.16,4.5125
walking_dataset14.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,24.33,44.0,34.920791666666666,35.33,4.263372564445182,32.25,37.8125,0.0,14.82,4.177958333333334,3.865,2.336879418140901,2.49,5.455,6.67,24.25,15.515875,15.5,2.8388018425106156,13.5,17.0625,0.0,8.34,3.2351250000000005,3.085,1.5539535549821517,1.92,4.2175,6.0,23.5,15.808375000000002,15.75,3.0969965734630165,13.5,18.0,0.0,9.18,3.430625,3.27,1.7782114214499354,2.16,4.585,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,23.5,46.25,34.82566666666666,35.25,4.775618848786919,31.5,38.269999999999996,0.43,12.26,4.583208333333334,4.07,2.5089594702314124,2.55,6.24,8.75,23.25,15.4265,15.415,2.780476023393596,13.5,17.25,0.43,9.9,3.17625,2.95,1.4801056057480044,2.06,4.15,5.5,23.5,15.939416666666666,16.0,3.156968560669484,14.0,18.0625,0.0,9.51,3.4186666666666667,3.35,1.5952018855165497,2.17,4.452500000000001
walking_dataset15.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,19.25,44.0,34.91679166666667,35.375,4.62454449539958,31.75,38.25,0.0,13.86,4.262333333333333,3.8499999999999996,2.391879746605632,2.49,5.4175,6.0,21.0,15.33525,15.33,2.8751424493695383,13.31,17.5,0.0,9.1,3.2477916666666666,3.03,1.6363795525276388,2.05,4.0675,4.67,23.0,15.767416666666668,16.25,3.0620012507708454,13.73,18.0,0.43,9.0,3.4399166666666665,3.2,1.733796170177516,2.1500000000000004,4.5075,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,20.75,43.33,34.029583333333335,34.5,4.913340665276077,30.73,38.0,0.0,12.97,4.456291666666666,4.195,2.3766667831784685,2.49,6.0249999999999995,8.67,22.75,15.514166666666666,15.75,2.7180842160528353,14.0,17.25,0.0,8.38,3.1287500000000006,2.99,1.5622150740215,2.05,3.96,5.75,23.25,15.640916666666666,16.0,3.2402697922223833,13.73,17.5,0.43,8.26,3.241,3.06,1.654120813806134,2.12,4.305
walking_dataset4.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,18.0,45.67,35.23608333333333,36.0,5.0474241443587395,31.75,38.75,0.0,15.08,4.295416666666666,3.88,2.704635032628658,2.4325,5.7925,8.67,24.5,15.441791666666665,15.5,3.059198376470088,13.25,17.5,0.0,7.68,2.9049583333333335,2.74,1.4608117029916012,1.8,3.9125,6.25,23.5,16.199333333333335,16.5,3.3111562012216953,14.25,18.67,0.0,7.89,3.106583333333333,2.87,1.738533144077373,1.885,4.245,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,23.0,46.0,35.15058333333333,35.625,4.4256375804007675,32.1875,38.5,0.0,16.2,4.346625,3.88,2.5380279140916344,2.49,5.875,5.67,23.67,15.482666666666667,15.75,3.161774615974741,13.5,17.5,0.0,8.76,3.24075,3.145,1.5338191236800598,2.12,4.195,6.5,23.33,16.003083333333333,16.25,3.0906397115142505,14.1875,18.0625,0.0,8.5,3.377333333333333,3.255,1.785447065085443,1.9075,4.609999999999999
walking_dataset5.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,22.33,46.0,34.96625000000001,35.5,4.723142767709511,32.0,38.75,0.0,12.68,4.207958333333333,3.9,2.3270769393376796,2.4800000000000004,5.745,5.0,22.0,15.125750000000002,15.25,2.9659672853050827,13.25,17.25,0.0,8.04,3.270958333333333,3.03,1.6266728307388332,2.05,4.345,8.25,25.5,16.430958333333333,16.5,3.0109712439007486,14.315,18.25,0.0,8.83,3.146333333333333,3.035,1.6348011771738142,1.7975,4.2175,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,20.75,46.25,34.56041666666667,35.0,4.742672751349063,31.0,37.75,0.43,12.09,4.239625,3.96,2.222880513217403,2.4975,5.672499999999999,8.0,23.75,15.352291666666668,15.5,2.8643167012274597,13.5,17.25,0.0,9.2,3.1431666666666667,3.0,1.5473951140186817,2.05,3.96,6.0,25.25,16.168166666666668,16.0,3.3188437954939807,14.0,18.5,0.0,9.39,3.4302083333333333,3.35,1.6445418429653555,2.17,4.44
walking_dataset6.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,21.5,45.67,34.73704166666666,35.5,4.267797538730864,32.0,37.75,0.0,12.21,4.217333333333333,4.03,2.33288313514034,2.375,5.699999999999999,9.0,22.25,15.595916666666666,15.5,2.824125527142084,13.5,17.67,0.0,8.32,3.1812916666666666,2.955,1.5138041203968748,2.0575,3.9175,6.33,23.0,15.819291666666667,16.25,3.2249890048800514,13.5,18.25,0.0,9.19,3.334125,3.0,1.7339487884714666,2.18,4.5125,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,21.75,51.0,35.13458333333333,35.585,4.978609058735404,32.1875,38.3125,0.0,11.41,4.014166666666667,3.67,2.3283066390738902,2.29,5.395,6.5,23.33,15.453125,15.5,2.9668084396718863,13.33,17.5425,0.0,9.09,3.0042916666666666,2.86,1.4845918063889556,2.0575,3.71,7.33,25.0,16.175166666666666,16.25,3.1419951154569854,14.5,18.25,0.0,10.21,3.225916666666667,3.085,1.661852628761715,2.05,4.3500000000000005
walking_dataset7.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,18.33,45.0,33.88645833333333,34.375,5.133048188610469,30.4575,37.5,0.0,12.44,4.332208333333333,3.9,2.447995378521759,2.49,5.6425,8.33,21.75,15.158125000000002,15.0,2.8750806193406704,13.33,17.0,0.0,7.85,3.2499583333333333,2.87,1.6751565842025702,2.17,4.2775,9.5,22.5,15.899249999999999,16.0,2.555055499234149,14.0,17.75,0.43,7.89,3.2484166666666665,3.0149999999999997,1.5622915838778482,2.05,4.225,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,20.33,47.67,34.779625,35.0,4.704417722670363,31.73,38.25,0.0,12.48,4.461708333333333,3.935,2.677251388693988,2.49,5.8149999999999995,7.67,23.33,15.967666666666666,16.0,2.9974167303789367,14.0,17.85,0.0,9.01,3.146666666666667,2.94,1.672295993204818,1.94,4.1825,6.67,24.0,15.829624999999998,15.875,3.381962119249958,13.6275,18.25,0.0,8.01,3.27475,2.955,1.6671087559504527,2.05,4.4375
walking_dataset8.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,18.33,44.0,34.83645833333333,35.75,4.858937250736751,32.0,38.69,0.0,12.38,4.25775,3.77,2.507393222219709,2.45,5.5425,8.0,23.5,15.181958333333334,15.0,2.974793535961315,13.25,17.25,0.0,8.07,3.1314166666666665,3.04,1.5275463963675722,1.92,4.26,6.5,23.25,16.114250000000002,16.0,2.9274642504221977,14.25,18.25,0.0,8.86,3.1696250000000004,2.87,1.644203538507829,2.06,4.12,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,22.67,45.75,34.36329166666667,35.0,4.57877289765106,31.4575,37.5,0.0,15.37,4.5399166666666675,4.074999999999999,2.556266155884833,2.69,6.005,5.5,24.0,15.165375,15.125,3.0912291017287927,13.0,17.5,0.0,9.18,3.1595833333333334,3.0,1.649369523905692,2.1025,4.0425,7.33,23.0,15.996875,16.0,2.8764436638046065,13.9375,18.25,0.47,8.84,3.4094583333333333,3.11,1.7035292160484232,2.17,4.345000000000001
walking_dataset9.csv,0.0,59750.0,29875.0,29875.0,17320.3577234036,14937.5,44812.5,23.0,42.75,34.32933333333334,34.71,4.540347955339498,31.31,37.542500000000004,0.0,14.5,4.315916666666666,3.88,2.465114093314051,2.5374999999999996,5.5875,7.67,23.0,15.674166666666668,15.67,2.8393426713863823,14.0,17.69,0.43,9.2,3.3666666666666667,3.03,1.7342925230639596,2.12,4.33,5.75,23.25,16.274083333333333,16.25,3.0127454245348306,14.33,18.3725,0.0,9.42,3.38125,3.18,1.7220912976668805,2.12,4.245,60000.0,119750.0,89875.0,89875.0,17320.3577234036,74937.5,104812.5,15.5,43.67,34.122416666666666,34.75,4.329059750845314,31.0,37.25,0.0,17.24,4.393083333333333,4.025,2.5660132163316867,2.49,6.0600000000000005,9.25,23.0,15.538791666666668,15.5,2.7773698211192346,13.73,17.33,0.0,8.84,3.364083333333333,3.02,1.7236673576192774,2.1025,4.4675,6.67,24.0,16.021916666666666,16.0,2.9613155285653407,14.33,18.0,0.43,9.12,3.5778333333333334,3.29,1.7903708569890082,2.29,4.725
